time_s,beam_id,rnti,dl_mcs,buf_req,alloc_rbg
1.802000,[Sector: 0 elevation: 0.000000],8,27,4407,377
1.802000,[Sector: 0 elevation: 0.000000],7,25,4997,390
1.802000,[Sector: 0 elevation: 0.000000],6,23,5756,377
1.802000,[Sector: 0 elevation: 0.000000],5,27,4407,377
1.802000,[Sector: 0 elevation: 0.000000],4,27,4407,390
1.802000,[Sector: 0 elevation: 0.000000],3,25,4874,377
1.802000,[Sector: 0 elevation: 0.000000],2,27,4407,390
1.802000,[Sector: 0 elevation: 0.000000],1,27,4407,390
1.802500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
1.802500,[Sector: 0 elevation: 0.000000],8,27,565,65
1.802500,[Sector: 0 elevation: 0.000000],7,25,1322,143
1.802500,[Sector: 0 elevation: 0.000000],6,23,2577,312
1.802500,[Sector: 0 elevation: 0.000000],5,27,565,65
1.802500,[Sector: 0 elevation: 0.000000],4,27,432,52
1.802500,[Sector: 0 elevation: 0.000000],3,25,1322,143
1.802500,[Sector: 0 elevation: 0.000000],2,27,432,52
1.802500,[Sector: 0 elevation: 0.000000],1,27,432,52
1.803000,[Sector: 0 elevation: 0.000000],9,15,10,13
1.812500,[Sector: 0 elevation: 0.000000],8,23,2952,351
1.812500,[Sector: 0 elevation: 0.000000],7,23,2264,273
1.812500,[Sector: 0 elevation: 0.000000],6,17,977,169
1.812500,[Sector: 0 elevation: 0.000000],5,27,2952,299
1.812500,[Sector: 0 elevation: 0.000000],4,27,3085,312
1.812500,[Sector: 0 elevation: 0.000000],3,27,2264,234
1.812500,[Sector: 0 elevation: 0.000000],2,27,3085,312
1.812500,[Sector: 0 elevation: 0.000000],1,27,3085,312
1.813000,[Sector: 0 elevation: 0.000000],9,27,3547,351
1.822500,[Sector: 0 elevation: 0.000000],8,23,552,78
1.822500,[Sector: 0 elevation: 0.000000],5,27,552,65
1.822500,[Sector: 0 elevation: 0.000000],4,27,552,65
1.822500,[Sector: 0 elevation: 0.000000],2,27,552,65
1.822500,[Sector: 0 elevation: 0.000000],1,27,552,65
1.823000,[Sector: 0 elevation: 0.000000],9,25,552,65
2.000500,[Sector: 0 elevation: 0.000000],9,27,12224,377
2.000500,[Sector: 0 elevation: 0.000000],8,27,12224,377
2.000500,[Sector: 0 elevation: 0.000000],7,23,12224,390
2.000500,[Sector: 0 elevation: 0.000000],6,15,12224,390
2.000500,[Sector: 0 elevation: 0.000000],5,27,12224,390
2.000500,[Sector: 0 elevation: 0.000000],4,27,12224,377
2.000500,[Sector: 0 elevation: 0.000000],3,25,12224,390
2.000500,[Sector: 0 elevation: 0.000000],2,27,12224,377
2.000500,[Sector: 0 elevation: 0.000000],1,27,12224,390
2.001500,[Sector: 0 elevation: 0.000000],9,27,8382,390
2.001500,[Sector: 0 elevation: 0.000000],8,27,8382,390
2.001500,[Sector: 0 elevation: 0.000000],7,23,8935,377
2.001500,[Sector: 0 elevation: 0.000000],6,15,10141,390
2.001500,[Sector: 0 elevation: 0.000000],5,27,8249,377
2.001500,[Sector: 0 elevation: 0.000000],4,27,8382,390
2.001500,[Sector: 0 elevation: 0.000000],3,25,8549,377
2.001500,[Sector: 0 elevation: 0.000000],2,27,8382,390
2.001500,[Sector: 0 elevation: 0.000000],1,27,8249,377
2.002000,[Sector: 0 elevation: 0.000000],9,27,4407,377
2.002000,[Sector: 0 elevation: 0.000000],8,27,4407,377
2.002000,[Sector: 0 elevation: 0.000000],7,23,5756,390
2.002000,[Sector: 0 elevation: 0.000000],6,15,8058,377
2.002000,[Sector: 0 elevation: 0.000000],5,27,4407,390
2.002000,[Sector: 0 elevation: 0.000000],4,27,4407,377
2.002000,[Sector: 0 elevation: 0.000000],3,25,4997,390
2.002000,[Sector: 0 elevation: 0.000000],2,27,4407,390
2.002000,[Sector: 0 elevation: 0.000000],1,27,4407,390
2.002500,[Sector: 0 elevation: 0.000000],9,27,565,65
2.002500,[Sector: 0 elevation: 0.000000],8,27,565,65
2.002500,[Sector: 0 elevation: 0.000000],7,23,2467,299
2.002500,[Sector: 0 elevation: 0.000000],6,15,6045,1131
2.002500,[Sector: 0 elevation: 0.000000],5,27,432,52
2.002500,[Sector: 0 elevation: 0.000000],4,27,565,65
2.002500,[Sector: 0 elevation: 0.000000],3,25,1322,143
2.002500,[Sector: 0 elevation: 0.000000],2,27,432,52
2.002500,[Sector: 0 elevation: 0.000000],1,27,432,52
2.003000,[Sector: 0 elevation: 0.000000],6,15,10,13
2.013000,[Sector: 0 elevation: 0.000000],9,17,2952,481
2.013000,[Sector: 0 elevation: 0.000000],8,27,2952,299
2.013000,[Sector: 0 elevation: 0.000000],7,23,1087,130
2.013000,[Sector: 0 elevation: 0.000000],6,27,3547,351
2.013000,[Sector: 0 elevation: 0.000000],5,27,3085,312
2.013000,[Sector: 0 elevation: 0.000000],4,27,2952,299
2.013000,[Sector: 0 elevation: 0.000000],3,25,2264,247
2.013000,[Sector: 0 elevation: 0.000000],2,27,3085,312
2.013000,[Sector: 0 elevation: 0.000000],1,27,3085,312
2.023000,[Sector: 0 elevation: 0.000000],9,23,552,78
2.023000,[Sector: 0 elevation: 0.000000],8,27,552,65
2.023000,[Sector: 0 elevation: 0.000000],6,17,552,91
2.023000,[Sector: 0 elevation: 0.000000],5,27,552,65
2.023000,[Sector: 0 elevation: 0.000000],4,27,552,65
2.023000,[Sector: 0 elevation: 0.000000],2,27,552,65
2.023000,[Sector: 0 elevation: 0.000000],1,27,552,65
2.200500,[Sector: 0 elevation: 0.000000],9,23,12224,377
2.200500,[Sector: 0 elevation: 0.000000],8,25,12224,390
2.200500,[Sector: 0 elevation: 0.000000],7,25,12224,390
2.200500,[Sector: 0 elevation: 0.000000],6,23,12224,377
2.200500,[Sector: 0 elevation: 0.000000],5,27,12224,390
2.200500,[Sector: 0 elevation: 0.000000],4,27,12224,390
2.200500,[Sector: 0 elevation: 0.000000],3,25,12224,390
2.200500,[Sector: 0 elevation: 0.000000],2,27,12224,377
2.200500,[Sector: 0 elevation: 0.000000],1,27,12224,377
2.201500,[Sector: 0 elevation: 0.000000],9,23,9045,390
2.201500,[Sector: 0 elevation: 0.000000],8,25,8549,377
2.201500,[Sector: 0 elevation: 0.000000],7,25,8549,390
2.201500,[Sector: 0 elevation: 0.000000],6,23,9045,390
2.201500,[Sector: 0 elevation: 0.000000],5,27,8249,377
2.201500,[Sector: 0 elevation: 0.000000],4,27,8249,377
2.201500,[Sector: 0 elevation: 0.000000],3,25,8549,377
2.201500,[Sector: 0 elevation: 0.000000],2,27,8382,390
2.201500,[Sector: 0 elevation: 0.000000],1,27,8382,390
2.202000,[Sector: 0 elevation: 0.000000],9,23,5756,377
2.202000,[Sector: 0 elevation: 0.000000],8,25,4997,390
2.202000,[Sector: 0 elevation: 0.000000],7,25,4874,377
2.202000,[Sector: 0 elevation: 0.000000],6,23,5756,377
2.202000,[Sector: 0 elevation: 0.000000],5,27,4407,390
2.202000,[Sector: 0 elevation: 0.000000],4,27,4407,390
2.202000,[Sector: 0 elevation: 0.000000],3,25,4997,390
2.202000,[Sector: 0 elevation: 0.000000],2,27,4407,377
2.202000,[Sector: 0 elevation: 0.000000],1,27,4407,390
2.202500,[Sector: 0 elevation: 0.000000],9,23,2577,312
2.202500,[Sector: 0 elevation: 0.000000],8,25,1322,143
2.202500,[Sector: 0 elevation: 0.000000],7,25,1322,143
2.202500,[Sector: 0 elevation: 0.000000],6,23,2577,312
2.202500,[Sector: 0 elevation: 0.000000],5,27,432,52
2.202500,[Sector: 0 elevation: 0.000000],4,27,432,52
2.202500,[Sector: 0 elevation: 0.000000],3,25,1322,143
2.202500,[Sector: 0 elevation: 0.000000],2,27,565,65
2.202500,[Sector: 0 elevation: 0.000000],1,27,432,52
2.214500,[Sector: 0 elevation: 0.000000],9,17,977,169
2.214500,[Sector: 0 elevation: 0.000000],8,25,2264,247
2.214500,[Sector: 0 elevation: 0.000000],7,23,2264,273
2.214500,[Sector: 0 elevation: 0.000000],6,23,977,117
2.214500,[Sector: 0 elevation: 0.000000],5,27,3085,312
2.214500,[Sector: 0 elevation: 0.000000],4,27,3085,312
2.214500,[Sector: 0 elevation: 0.000000],3,27,2264,234
2.214500,[Sector: 0 elevation: 0.000000],2,27,2952,299
2.214500,[Sector: 0 elevation: 0.000000],1,27,3085,312
2.224500,[Sector: 0 elevation: 0.000000],5,27,552,65
2.224500,[Sector: 0 elevation: 0.000000],4,27,552,65
2.224500,[Sector: 0 elevation: 0.000000],2,27,552,65
2.224500,[Sector: 0 elevation: 0.000000],1,27,552,65
2.400500,[Sector: 0 elevation: 0.000000],9,15,12224,390
2.400500,[Sector: 0 elevation: 0.000000],8,27,12224,390
2.400500,[Sector: 0 elevation: 0.000000],7,23,12224,390
2.400500,[Sector: 0 elevation: 0.000000],6,13,12224,390
2.400500,[Sector: 0 elevation: 0.000000],5,27,12224,377
2.400500,[Sector: 0 elevation: 0.000000],4,27,12224,377
2.400500,[Sector: 0 elevation: 0.000000],3,25,12224,390
2.400500,[Sector: 0 elevation: 0.000000],2,27,12224,377
2.400500,[Sector: 0 elevation: 0.000000],1,27,12224,377
2.401500,[Sector: 0 elevation: 0.000000],9,15,10141,377
2.401500,[Sector: 0 elevation: 0.000000],8,27,8249,377
2.401500,[Sector: 0 elevation: 0.000000],7,23,8935,377
2.401500,[Sector: 0 elevation: 0.000000],6,13,10463,390
2.401500,[Sector: 0 elevation: 0.000000],5,27,8382,390
2.401500,[Sector: 0 elevation: 0.000000],4,27,8382,390
2.401500,[Sector: 0 elevation: 0.000000],3,25,8549,377
2.401500,[Sector: 0 elevation: 0.000000],2,27,8382,390
2.401500,[Sector: 0 elevation: 0.000000],1,27,8382,390
2.402000,[Sector: 0 elevation: 0.000000],9,15,8128,390
2.402000,[Sector: 0 elevation: 0.000000],8,27,4407,390
2.402000,[Sector: 0 elevation: 0.000000],7,23,5756,390
2.402000,[Sector: 0 elevation: 0.000000],6,13,8702,377
2.402000,[Sector: 0 elevation: 0.000000],5,27,4407,377
2.402000,[Sector: 0 elevation: 0.000000],4,27,4407,377
2.402000,[Sector: 0 elevation: 0.000000],3,25,4997,390
2.402000,[Sector: 0 elevation: 0.000000],2,27,4407,390
2.402000,[Sector: 0 elevation: 0.000000],1,27,4407,377
2.402500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
2.402500,[Sector: 0 elevation: 0.000000],8,27,432,52
2.402500,[Sector: 0 elevation: 0.000000],7,23,2467,299
2.402500,[Sector: 0 elevation: 0.000000],6,13,7000,1547
2.402500,[Sector: 0 elevation: 0.000000],5,27,565,65
2.402500,[Sector: 0 elevation: 0.000000],4,27,565,65
2.402500,[Sector: 0 elevation: 0.000000],3,25,1322,143
2.402500,[Sector: 0 elevation: 0.000000],2,27,432,52
2.402500,[Sector: 0 elevation: 0.000000],1,27,565,65
2.403000,[Sector: 0 elevation: 0.000000],9,15,10,13
2.403000,[Sector: 0 elevation: 0.000000],6,13,10,13
2.412500,[Sector: 0 elevation: 0.000000],8,27,3085,312
2.412500,[Sector: 0 elevation: 0.000000],7,25,1087,117
2.412500,[Sector: 0 elevation: 0.000000],5,25,2952,325
2.412500,[Sector: 0 elevation: 0.000000],4,27,2952,299
2.412500,[Sector: 0 elevation: 0.000000],3,25,2264,247
2.412500,[Sector: 0 elevation: 0.000000],2,27,3085,312
2.412500,[Sector: 0 elevation: 0.000000],1,27,2952,299
2.413000,[Sector: 0 elevation: 0.000000],9,27,3547,351
2.413000,[Sector: 0 elevation: 0.000000],6,27,3558,351
2.422500,[Sector: 0 elevation: 0.000000],8,27,552,65
2.422500,[Sector: 0 elevation: 0.000000],5,27,552,65
2.422500,[Sector: 0 elevation: 0.000000],4,27,552,65
2.422500,[Sector: 0 elevation: 0.000000],2,27,552,65
2.422500,[Sector: 0 elevation: 0.000000],1,27,552,65
2.423000,[Sector: 0 elevation: 0.000000],9,25,552,65
2.423000,[Sector: 0 elevation: 0.000000],6,25,552,65
2.600500,[Sector: 0 elevation: 0.000000],9,27,12224,377
2.600500,[Sector: 0 elevation: 0.000000],8,27,12224,390
2.600500,[Sector: 0 elevation: 0.000000],7,25,12224,390
2.600500,[Sector: 0 elevation: 0.000000],6,25,12224,377
2.600500,[Sector: 0 elevation: 0.000000],5,27,12224,377
2.600500,[Sector: 0 elevation: 0.000000],4,27,12224,390
2.600500,[Sector: 0 elevation: 0.000000],3,27,12224,390
2.600500,[Sector: 0 elevation: 0.000000],2,27,12224,377
2.600500,[Sector: 0 elevation: 0.000000],1,27,12224,390
2.601500,[Sector: 0 elevation: 0.000000],9,27,8382,390
2.601500,[Sector: 0 elevation: 0.000000],8,27,8249,377
2.601500,[Sector: 0 elevation: 0.000000],7,25,8549,390
2.601500,[Sector: 0 elevation: 0.000000],6,25,8672,390
2.601500,[Sector: 0 elevation: 0.000000],5,27,8382,390
2.601500,[Sector: 0 elevation: 0.000000],4,27,8249,377
2.601500,[Sector: 0 elevation: 0.000000],3,27,8249,377
2.601500,[Sector: 0 elevation: 0.000000],2,27,8382,390
2.601500,[Sector: 0 elevation: 0.000000],1,27,8249,377
2.602000,[Sector: 0 elevation: 0.000000],9,27,4407,377
2.602000,[Sector: 0 elevation: 0.000000],8,27,4407,390
2.602000,[Sector: 0 elevation: 0.000000],7,25,4874,377
2.602000,[Sector: 0 elevation: 0.000000],6,25,4997,377
2.602000,[Sector: 0 elevation: 0.000000],5,27,4407,377
2.602000,[Sector: 0 elevation: 0.000000],4,27,4407,390
2.602000,[Sector: 0 elevation: 0.000000],3,27,4407,390
2.602000,[Sector: 0 elevation: 0.000000],2,27,4407,390
2.602000,[Sector: 0 elevation: 0.000000],1,27,4407,390
2.602500,[Sector: 0 elevation: 0.000000],9,27,565,65
2.602500,[Sector: 0 elevation: 0.000000],8,27,432,52
2.602500,[Sector: 0 elevation: 0.000000],7,25,1322,143
2.602500,[Sector: 0 elevation: 0.000000],6,25,1445,156
2.602500,[Sector: 0 elevation: 0.000000],5,27,565,65
2.602500,[Sector: 0 elevation: 0.000000],4,27,432,52
2.602500,[Sector: 0 elevation: 0.000000],3,27,432,52
2.602500,[Sector: 0 elevation: 0.000000],2,27,432,52
2.602500,[Sector: 0 elevation: 0.000000],1,27,432,52
2.614000,[Sector: 0 elevation: 0.000000],9,23,2952,351
2.614000,[Sector: 0 elevation: 0.000000],8,27,3085,312
2.614000,[Sector: 0 elevation: 0.000000],7,17,2264,377
2.614000,[Sector: 0 elevation: 0.000000],6,23,2141,260
2.614000,[Sector: 0 elevation: 0.000000],5,27,2952,299
2.614000,[Sector: 0 elevation: 0.000000],4,27,3085,312
2.614000,[Sector: 0 elevation: 0.000000],3,25,3085,338
2.614000,[Sector: 0 elevation: 0.000000],2,27,3085,312
2.614000,[Sector: 0 elevation: 0.000000],1,27,3085,312
2.624000,[Sector: 0 elevation: 0.000000],9,23,552,78
2.624000,[Sector: 0 elevation: 0.000000],8,27,552,65
2.624000,[Sector: 0 elevation: 0.000000],5,27,552,65
2.624000,[Sector: 0 elevation: 0.000000],4,27,552,65
2.624000,[Sector: 0 elevation: 0.000000],3,25,552,65
2.624000,[Sector: 0 elevation: 0.000000],2,27,552,65
2.624000,[Sector: 0 elevation: 0.000000],1,27,552,65
2.800500,[Sector: 0 elevation: 0.000000],9,23,12224,377
2.800500,[Sector: 0 elevation: 0.000000],8,25,12224,377
2.800500,[Sector: 0 elevation: 0.000000],7,17,12224,390
2.800500,[Sector: 0 elevation: 0.000000],6,17,12224,390
2.800500,[Sector: 0 elevation: 0.000000],5,27,12224,390
2.800500,[Sector: 0 elevation: 0.000000],4,27,12224,390
2.800500,[Sector: 0 elevation: 0.000000],3,27,12224,377
2.800500,[Sector: 0 elevation: 0.000000],2,27,12224,377
2.800500,[Sector: 0 elevation: 0.000000],1,27,12224,390
2.801500,[Sector: 0 elevation: 0.000000],9,23,9045,390
2.801500,[Sector: 0 elevation: 0.000000],8,25,8672,390
2.801500,[Sector: 0 elevation: 0.000000],7,17,9822,377
2.801500,[Sector: 0 elevation: 0.000000],6,17,9822,390
2.801500,[Sector: 0 elevation: 0.000000],5,27,8249,377
2.801500,[Sector: 0 elevation: 0.000000],4,27,8249,377
2.801500,[Sector: 0 elevation: 0.000000],3,27,8382,390
2.801500,[Sector: 0 elevation: 0.000000],2,27,8382,390
2.801500,[Sector: 0 elevation: 0.000000],1,27,8249,377
2.802000,[Sector: 0 elevation: 0.000000],9,23,5756,377
2.802000,[Sector: 0 elevation: 0.000000],8,25,4997,390
2.802000,[Sector: 0 elevation: 0.000000],7,17,7501,390
2.802000,[Sector: 0 elevation: 0.000000],6,17,7420,377
2.802000,[Sector: 0 elevation: 0.000000],5,27,4407,390
2.802000,[Sector: 0 elevation: 0.000000],4,27,4407,390
2.802000,[Sector: 0 elevation: 0.000000],3,27,4407,377
2.802000,[Sector: 0 elevation: 0.000000],2,27,4407,377
2.802000,[Sector: 0 elevation: 0.000000],1,27,4407,390
2.802500,[Sector: 0 elevation: 0.000000],9,23,2577,312
2.802500,[Sector: 0 elevation: 0.000000],8,25,1322,143
2.802500,[Sector: 0 elevation: 0.000000],7,17,5099,832
2.802500,[Sector: 0 elevation: 0.000000],6,17,5099,832
2.802500,[Sector: 0 elevation: 0.000000],5,27,432,52
2.802500,[Sector: 0 elevation: 0.000000],4,27,432,52
2.802500,[Sector: 0 elevation: 0.000000],3,27,565,65
2.802500,[Sector: 0 elevation: 0.000000],2,27,565,65
2.802500,[Sector: 0 elevation: 0.000000],1,27,432,52
2.812500,[Sector: 0 elevation: 0.000000],9,15,977,195
2.812500,[Sector: 0 elevation: 0.000000],8,27,2264,234
2.812500,[Sector: 0 elevation: 0.000000],7,23,552,78
2.812500,[Sector: 0 elevation: 0.000000],6,17,552,91
2.812500,[Sector: 0 elevation: 0.000000],5,27,3085,312
2.812500,[Sector: 0 elevation: 0.000000],4,27,3085,312
2.812500,[Sector: 0 elevation: 0.000000],3,25,2952,325
2.812500,[Sector: 0 elevation: 0.000000],2,27,2952,299
2.812500,[Sector: 0 elevation: 0.000000],1,27,3085,312
2.822500,[Sector: 0 elevation: 0.000000],5,27,552,65
2.822500,[Sector: 0 elevation: 0.000000],4,27,552,65
2.822500,[Sector: 0 elevation: 0.000000],3,27,552,65
2.822500,[Sector: 0 elevation: 0.000000],2,27,552,65
2.822500,[Sector: 0 elevation: 0.000000],1,27,552,65
3.000500,[Sector: 0 elevation: 0.000000],9,15,12224,390
3.000500,[Sector: 0 elevation: 0.000000],8,27,12224,390
3.000500,[Sector: 0 elevation: 0.000000],7,23,12224,390
3.000500,[Sector: 0 elevation: 0.000000],6,15,12224,390
3.000500,[Sector: 0 elevation: 0.000000],5,27,12224,377
3.000500,[Sector: 0 elevation: 0.000000],4,27,12224,377
3.000500,[Sector: 0 elevation: 0.000000],3,27,12224,377
3.000500,[Sector: 0 elevation: 0.000000],2,27,12224,390
3.000500,[Sector: 0 elevation: 0.000000],1,27,12224,377
3.001500,[Sector: 0 elevation: 0.000000],9,15,10141,377
3.001500,[Sector: 0 elevation: 0.000000],8,27,8249,377
3.001500,[Sector: 0 elevation: 0.000000],7,23,8935,390
3.001500,[Sector: 0 elevation: 0.000000],6,15,10141,377
3.001500,[Sector: 0 elevation: 0.000000],5,27,8382,390
3.001500,[Sector: 0 elevation: 0.000000],4,27,8382,390
3.001500,[Sector: 0 elevation: 0.000000],3,27,8382,390
3.001500,[Sector: 0 elevation: 0.000000],2,27,8249,377
3.001500,[Sector: 0 elevation: 0.000000],1,27,8382,390
3.002000,[Sector: 0 elevation: 0.000000],9,15,8128,390
3.002000,[Sector: 0 elevation: 0.000000],8,27,4407,390
3.002000,[Sector: 0 elevation: 0.000000],7,23,5646,377
3.002000,[Sector: 0 elevation: 0.000000],6,15,8128,390
3.002000,[Sector: 0 elevation: 0.000000],5,27,4407,390
3.002000,[Sector: 0 elevation: 0.000000],4,27,4407,377
3.002000,[Sector: 0 elevation: 0.000000],3,27,4407,377
3.002000,[Sector: 0 elevation: 0.000000],2,27,4407,390
3.002000,[Sector: 0 elevation: 0.000000],1,27,4407,377
3.002500,[Sector: 0 elevation: 0.000000],9,15,6045,1131
3.002500,[Sector: 0 elevation: 0.000000],8,27,432,52
3.002500,[Sector: 0 elevation: 0.000000],7,23,2467,299
3.002500,[Sector: 0 elevation: 0.000000],6,15,6045,1131
3.002500,[Sector: 0 elevation: 0.000000],5,27,432,52
3.002500,[Sector: 0 elevation: 0.000000],4,27,565,65
3.002500,[Sector: 0 elevation: 0.000000],3,27,565,65
3.002500,[Sector: 0 elevation: 0.000000],2,27,432,52
3.002500,[Sector: 0 elevation: 0.000000],1,27,565,65
3.003000,[Sector: 0 elevation: 0.000000],9,15,10,13
3.003000,[Sector: 0 elevation: 0.000000],6,15,10,13
3.012500,[Sector: 0 elevation: 0.000000],8,25,3085,338
3.012500,[Sector: 0 elevation: 0.000000],7,25,1087,117
3.012500,[Sector: 0 elevation: 0.000000],5,25,3085,338
3.012500,[Sector: 0 elevation: 0.000000],4,27,2952,299
3.012500,[Sector: 0 elevation: 0.000000],3,27,2952,299
3.012500,[Sector: 0 elevation: 0.000000],2,27,3085,312
3.012500,[Sector: 0 elevation: 0.000000],1,27,2952,299
3.013000,[Sector: 0 elevation: 0.000000],9,27,3547,351
3.013000,[Sector: 0 elevation: 0.000000],6,27,3547,351
3.022500,[Sector: 0 elevation: 0.000000],8,23,552,78
3.022500,[Sector: 0 elevation: 0.000000],5,27,552,65
3.022500,[Sector: 0 elevation: 0.000000],4,27,552,65
3.022500,[Sector: 0 elevation: 0.000000],3,27,552,65
3.022500,[Sector: 0 elevation: 0.000000],2,27,552,65
3.022500,[Sector: 0 elevation: 0.000000],1,27,552,65
3.023000,[Sector: 0 elevation: 0.000000],9,25,552,65
3.023000,[Sector: 0 elevation: 0.000000],6,25,552,65
3.200500,[Sector: 0 elevation: 0.000000],9,27,12224,377
3.200500,[Sector: 0 elevation: 0.000000],8,27,12224,377
3.200500,[Sector: 0 elevation: 0.000000],7,25,12224,390
3.200500,[Sector: 0 elevation: 0.000000],6,25,12224,377
3.200500,[Sector: 0 elevation: 0.000000],5,27,12224,377
3.200500,[Sector: 0 elevation: 0.000000],4,27,12224,390
3.200500,[Sector: 0 elevation: 0.000000],3,27,12224,390
3.200500,[Sector: 0 elevation: 0.000000],2,27,12224,390
3.200500,[Sector: 0 elevation: 0.000000],1,27,12224,390
3.201500,[Sector: 0 elevation: 0.000000],9,27,8382,390
3.201500,[Sector: 0 elevation: 0.000000],8,27,8382,390
3.201500,[Sector: 0 elevation: 0.000000],7,25,8549,390
3.201500,[Sector: 0 elevation: 0.000000],6,25,8672,390
3.201500,[Sector: 0 elevation: 0.000000],5,27,8382,390
3.201500,[Sector: 0 elevation: 0.000000],4,27,8249,377
3.201500,[Sector: 0 elevation: 0.000000],3,27,8249,377
3.201500,[Sector: 0 elevation: 0.000000],2,27,8249,377
3.201500,[Sector: 0 elevation: 0.000000],1,27,8249,377
3.202000,[Sector: 0 elevation: 0.000000],9,27,4407,377
3.202000,[Sector: 0 elevation: 0.000000],8,27,4407,377
3.202000,[Sector: 0 elevation: 0.000000],7,25,4874,377
3.202000,[Sector: 0 elevation: 0.000000],6,25,4997,377
3.202000,[Sector: 0 elevation: 0.000000],5,27,4407,390
3.202000,[Sector: 0 elevation: 0.000000],4,27,4407,390
3.202000,[Sector: 0 elevation: 0.000000],3,27,4407,390
3.202000,[Sector: 0 elevation: 0.000000],2,27,4407,390
3.202000,[Sector: 0 elevation: 0.000000],1,27,4407,390
3.202500,[Sector: 0 elevation: 0.000000],9,27,565,65
3.202500,[Sector: 0 elevation: 0.000000],8,27,565,65
3.202500,[Sector: 0 elevation: 0.000000],7,25,1322,143
3.202500,[Sector: 0 elevation: 0.000000],6,25,1445,156
3.202500,[Sector: 0 elevation: 0.000000],5,27,432,52
3.202500,[Sector: 0 elevation: 0.000000],4,27,432,52
3.202500,[Sector: 0 elevation: 0.000000],3,27,432,52
3.202500,[Sector: 0 elevation: 0.000000],2,27,432,52
3.202500,[Sector: 0 elevation: 0.000000],1,27,432,52
3.213000,[Sector: 0 elevation: 0.000000],9,23,2952,351
3.213000,[Sector: 0 elevation: 0.000000],8,25,2952,325
3.213000,[Sector: 0 elevation: 0.000000],7,17,2264,377
3.213000,[Sector: 0 elevation: 0.000000],6,23,2141,260
3.213000,[Sector: 0 elevation: 0.000000],5,27,3085,312
3.213000,[Sector: 0 elevation: 0.000000],4,27,3085,312
