time_s,beam_id,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode
14.8805,[Sector: 0 elevation: 0.000000],3592.1562767999994,1,dynamic_continuous_30s,bw100,100,rr
14.8905,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
14.934,[Sector: 0 elevation: 0.000000],5454.270408599999,1,dynamic_continuous_30s,bw100,100,rr
14.9345,[Sector: 0 elevation: 0.000000],5460.843655799999,1,dynamic_continuous_30s,bw100,100,rr
14.935,[Sector: 0 elevation: 0.000000],5458.37292,1,dynamic_continuous_30s,bw100,100,rr
14.9355,[Sector: 0 elevation: 0.000000],1926.839772,1,dynamic_continuous_30s,bw100,100,rr
14.9455,[Sector: 0 elevation: 0.000000],3580.1880659999997,1,dynamic_continuous_30s,bw100,100,rr
14.9465,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
14.9555,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
15.0005,[Sector: 0 elevation: 0.000000],5365.1293956,1,dynamic_continuous_30s,bw100,100,rr
15.0015,[Sector: 0 elevation: 0.000000],5370.980238,1,dynamic_continuous_30s,bw100,100,rr
15.002,[Sector: 0 elevation: 0.000000],5376.3640632,1,dynamic_continuous_30s,bw100,100,rr
15.0025,[Sector: 0 elevation: 0.000000],1929.4664454,1,dynamic_continuous_30s,bw100,100,rr
15.014,[Sector: 0 elevation: 0.000000],3741.7700502,1,dynamic_continuous_30s,bw100,100,rr
15.024,[Sector: 0 elevation: 0.000000],628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr
15.067,[Sector: 0 elevation: 0.000000],5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr
15.0675,[Sector: 0 elevation: 0.000000],5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr
15.068,[Sector: 0 elevation: 0.000000],5250.2590764,1,dynamic_continuous_30s,bw100,100,rr
15.069,[Sector: 0 elevation: 0.000000],2250.8415072000003,1,dynamic_continuous_30s,bw100,100,rr
15.0795,[Sector: 0 elevation: 0.000000],3456.3135438,1,dynamic_continuous_30s,bw100,100,rr
15.08,[Sector: 0 elevation: 0.000000],10.861929000000002,1,dynamic_continuous_30s,bw100,100,rr
15.0895,[Sector: 0 elevation: 0.000000],549.8964432,1,dynamic_continuous_30s,bw100,100,rr
15.134,[Sector: 0 elevation: 0.000000],5597.2695636,1,dynamic_continuous_30s,bw100,100,rr
15.1345,[Sector: 0 elevation: 0.000000],5604.868737,1,dynamic_continuous_30s,bw100,100,rr
15.135,[Sector: 0 elevation: 0.000000],5599.0178946,1,dynamic_continuous_30s,bw100,100,rr
15.1355,[Sector: 0 elevation: 0.000000],1593.5784462,1,dynamic_continuous_30s,bw100,100,rr
15.147,[Sector: 0 elevation: 0.000000],3883.1183352,1,dynamic_continuous_30s,bw100,100,rr
15.157,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
15.2005,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
15.2015,[Sector: 0 elevation: 0.000000],5344.8145452,1,dynamic_continuous_30s,bw100,100,rr
15.202,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
15.2025,[Sector: 0 elevation: 0.000000],2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr
15.203,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
15.2125,[Sector: 0 elevation: 0.000000],3655.3933494000003,1,dynamic_continuous_30s,bw100,100,rr
15.213,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
15.2225,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
15.223,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
15.267,[Sector: 0 elevation: 0.000000],5398.8131106,1,dynamic_continuous_30s,bw100,100,rr
15.2675,[Sector: 0 elevation: 0.000000],5398.8131106,1,dynamic_continuous_30s,bw100,100,rr
15.268,[Sector: 0 elevation: 0.000000],5411.3374458,1,dynamic_continuous_30s,bw100,100,rr
15.269,[Sector: 0 elevation: 0.000000],1875.3083622,1,dynamic_continuous_30s,bw100,100,rr
15.2695,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
15.279,[Sector: 0 elevation: 0.000000],3890.6025443999997,1,dynamic_continuous_30s,bw100,100,rr
15.2795,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
15.289,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
15.2895,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
15.334,[Sector: 0 elevation: 0.000000],5437.5031386,1,dynamic_continuous_30s,bw100,100,rr
15.3345,[Sector: 0 elevation: 0.000000],5437.5031386,1,dynamic_continuous_30s,bw100,100,rr
15.335,[Sector: 0 elevation: 0.000000],5448.7378062,1,dynamic_continuous_30s,bw100,100,rr
15.3355,[Sector: 0 elevation: 0.000000],1737.6850764,1,dynamic_continuous_30s,bw100,100,rr
15.3455,[Sector: 0 elevation: 0.000000],3779.1123318,1,dynamic_continuous_30s,bw100,100,rr
15.3465,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
15.3555,[Sector: 0 elevation: 0.000000],660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr
15.4005,[Sector: 0 elevation: 0.000000],5271.802731,1,dynamic_continuous_30s,bw100,100,rr
15.4015,[Sector: 0 elevation: 0.000000],5282.1825264,1,dynamic_continuous_30s,bw100,100,rr
15.402,[Sector: 0 elevation: 0.000000],5273.5510620000005,1,dynamic_continuous_30s,bw100,100,rr
15.4025,[Sector: 0 elevation: 0.000000],2136.3009642,1,dynamic_continuous_30s,bw100,100,rr
15.403,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
15.413,[Sector: 0 elevation: 0.000000],4273.1206596,1,dynamic_continuous_30s,bw100,100,rr
15.423,[Sector: 0 elevation: 0.000000],730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr
15.467,[Sector: 0 elevation: 0.000000],5229.138681,1,dynamic_continuous_30s,bw100,100,rr
15.4675,[Sector: 0 elevation: 0.000000],5223.287838599999,1,dynamic_continuous_30s,bw100,100,rr
15.468,[Sector: 0 elevation: 0.000000],5241.6630162,1,dynamic_continuous_30s,bw100,100,rr
15.469,[Sector: 0 elevation: 0.000000],2330.3796282,1,dynamic_continuous_30s,bw100,100,rr
15.4695,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
15.479,[Sector: 0 elevation: 0.000000],3421.9607291999996,1,dynamic_continuous_30s,bw100,100,rr
15.4795,[Sector: 0 elevation: 0.000000],616.9563737999999,1,dynamic_continuous_30s,bw100,100,rr
15.489,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
15.4895,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
15.534,[Sector: 0 elevation: 0.000000],5649.7194936,1,dynamic_continuous_30s,bw100,100,rr
15.5345,[Sector: 0 elevation: 0.000000],5655.570336,1,dynamic_continuous_30s,bw100,100,rr
15.535,[Sector: 0 elevation: 0.000000],5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr
15.5355,[Sector: 0 elevation: 0.000000],1458.133911,1,dynamic_continuous_30s,bw100,100,rr
15.5465,[Sector: 0 elevation: 0.000000],3961.4598738,1,dynamic_continuous_30s,bw100,100,rr
15.5565,[Sector: 0 elevation: 0.000000],628.9930062000001,1,dynamic_continuous_30s,bw100,100,rr
15.557,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
15.6005,[Sector: 0 elevation: 0.000000],5240.3057226,1,dynamic_continuous_30s,bw100,100,rr
15.6015,[Sector: 0 elevation: 0.000000],5251.5403902,1,dynamic_continuous_30s,bw100,100,rr
15.602,[Sector: 0 elevation: 0.000000],5246.8789698,1,dynamic_continuous_30s,bw100,100,rr
15.6025,[Sector: 0 elevation: 0.000000],2208.1392684,1,dynamic_continuous_30s,bw100,100,rr
15.6125,[Sector: 0 elevation: 0.000000],3426.515937,1,dynamic_continuous_30s,bw100,100,rr
15.6225,[Sector: 0 elevation: 0.000000],549.8964432,1,dynamic_continuous_30s,bw100,100,rr
15.667,[Sector: 0 elevation: 0.000000],5023.0830546,1,dynamic_continuous_30s,bw100,100,rr
15.6675,[Sector: 0 elevation: 0.000000],5035.6073897999995,1,dynamic_continuous_30s,bw100,100,rr
15.668,[Sector: 0 elevation: 0.000000],5035.6073897999995,1,dynamic_continuous_30s,bw100,100,rr
15.669,[Sector: 0 elevation: 0.000000],2619.7087175999995,1,dynamic_continuous_30s,bw100,100,rr
15.6695,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
15.679,[Sector: 0 elevation: 0.000000],3297.1458078,1,dynamic_continuous_30s,bw100,100,rr
15.6795,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
15.689,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
15.6895,[Sector: 0 elevation: 0.000000],209.7058392,1,dynamic_continuous_30s,bw100,100,rr
15.734,[Sector: 0 elevation: 0.000000],5318.530308,1,dynamic_continuous_30s,bw100,100,rr
15.7345,[Sector: 0 elevation: 0.000000],5323.9141332,1,dynamic_continuous_30s,bw100,100,rr
15.735,[Sector: 0 elevation: 0.000000],5320.278639,1,dynamic_continuous_30s,bw100,100,rr
15.7355,[Sector: 0 elevation: 0.000000],2059.0601382,1,dynamic_continuous_30s,bw100,100,rr
15.747,[Sector: 0 elevation: 0.000000],3589.9930403999997,1,dynamic_continuous_30s,bw100,100,rr
15.7475,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
15.757,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
15.8005,[Sector: 0 elevation: 0.000000],5383.3048776,1,dynamic_continuous_30s,bw100,100,rr
15.8015,[Sector: 0 elevation: 0.000000],5398.0362072,1,dynamic_continuous_30s,bw100,100,rr
15.802,[Sector: 0 elevation: 0.000000],5385.053208599999,1,dynamic_continuous_30s,bw100,100,rr
15.8025,[Sector: 0 elevation: 0.000000],1874.8779426,1,dynamic_continuous_30s,bw100,100,rr
15.8125,[Sector: 0 elevation: 0.000000],3824.1114678,1,dynamic_continuous_30s,bw100,100,rr
15.813,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
15.8225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
15.867,[Sector: 0 elevation: 0.000000],5215.2502896,1,dynamic_continuous_30s,bw100,100,rr
15.8675,[Sector: 0 elevation: 0.000000],5235.5834388,1,dynamic_continuous_30s,bw100,100,rr
15.868,[Sector: 0 elevation: 0.000000],5216.998620599999,1,dynamic_continuous_30s,bw100,100,rr
15.869,[Sector: 0 elevation: 0.000000],2275.8480108,1,dynamic_continuous_30s,bw100,100,rr
15.8695,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
15.879,[Sector: 0 elevation: 0.000000],3549.5984393999997,1,dynamic_continuous_30s,bw100,100,rr
15.8795,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
15.889,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
15.8895,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
15.934,[Sector: 0 elevation: 0.000000],5599.0178946,1,dynamic_continuous_30s,bw100,100,rr
15.9345,[Sector: 0 elevation: 0.000000],5600.766225599999,1,dynamic_continuous_30s,bw100,100,rr
15.935,[Sector: 0 elevation: 0.000000],5603.120406,1,dynamic_continuous_30s,bw100,100,rr
15.9355,[Sector: 0 elevation: 0.000000],1591.8301152,1,dynamic_continuous_30s,bw100,100,rr
15.947,[Sector: 0 elevation: 0.000000],3868.1606573999998,1,dynamic_continuous_30s,bw100,100,rr
15.957,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.0005,[Sector: 0 elevation: 0.000000],5383.3048776,1,dynamic_continuous_30s,bw100,100,rr
16.0015,[Sector: 0 elevation: 0.000000],5398.0362072,1,dynamic_continuous_30s,bw100,100,rr
16.002,[Sector: 0 elevation: 0.000000],5385.053208599999,1,dynamic_continuous_30s,bw100,100,rr
16.0025,[Sector: 0 elevation: 0.000000],1874.8779426,1,dynamic_continuous_30s,bw100,100,rr
16.0125,[Sector: 0 elevation: 0.000000],3733.9071354,1,dynamic_continuous_30s,bw100,100,rr
16.0225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.067,[Sector: 0 elevation: 0.000000],5060.0247516,1,dynamic_continuous_30s,bw100,100,rr
16.0675,[Sector: 0 elevation: 0.000000],5074.7560812,1,dynamic_continuous_30s,bw100,100,rr
16.068,[Sector: 0 elevation: 0.000000],5072.5490868,1,dynamic_continuous_30s,bw100,100,rr
16.069,[Sector: 0 elevation: 0.000000],2483.8337628,1,dynamic_continuous_30s,bw100,100,rr
16.0695,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
16.079,[Sector: 0 elevation: 0.000000],3459.0138102,1,dynamic_continuous_30s,bw100,100,rr
16.0795,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.089,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.0895,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
16.134,[Sector: 0 elevation: 0.000000],5703.9177546,1,dynamic_continuous_30s,bw100,100,rr
16.1345,[Sector: 0 elevation: 0.000000],5706.271935,1,dynamic_continuous_30s,bw100,100,rr
16.135,[Sector: 0 elevation: 0.000000],5703.9177546,1,dynamic_continuous_30s,bw100,100,rr
16.1355,[Sector: 0 elevation: 0.000000],1320.9410447999999,1,dynamic_continuous_30s,bw100,100,rr
16.1465,[Sector: 0 elevation: 0.000000],4210.2726354,1,dynamic_continuous_30s,bw100,100,rr
16.1565,[Sector: 0 elevation: 0.000000],753.3790992,1,dynamic_continuous_30s,bw100,100,rr
16.2005,[Sector: 0 elevation: 0.000000],5335.297578,1,dynamic_continuous_30s,bw100,100,rr
16.2015,[Sector: 0 elevation: 0.000000],5335.297578,1,dynamic_continuous_30s,bw100,100,rr
16.202,[Sector: 0 elevation: 0.000000],5341.8708252,1,dynamic_continuous_30s,bw100,100,rr
16.2025,[Sector: 0 elevation: 0.000000],2248.2148338,1,dynamic_continuous_30s,bw100,100,rr
16.215,[Sector: 0 elevation: 0.000000],3323.249046,1,dynamic_continuous_30s,bw100,100,rr
16.2155,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
16.225,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
16.267,[Sector: 0 elevation: 0.000000],5526.6441515999995,1,dynamic_continuous_30s,bw100,100,rr
16.2675,[Sector: 0 elevation: 0.000000],5534.2433249999995,1,dynamic_continuous_30s,bw100,100,rr
16.268,[Sector: 0 elevation: 0.000000],5530.746663,1,dynamic_continuous_30s,bw100,100,rr
16.269,[Sector: 0 elevation: 0.000000],1783.6114842,1,dynamic_continuous_30s,bw100,100,rr
16.279,[Sector: 0 elevation: 0.000000],3732.7328298,1,dynamic_continuous_30s,bw100,100,rr
16.289,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.334,[Sector: 0 elevation: 0.000000],5285.8757016,1,dynamic_continuous_30s,bw100,100,rr
16.3345,[Sector: 0 elevation: 0.000000],5291.1206946,1,dynamic_continuous_30s,bw100,100,rr
16.335,[Sector: 0 elevation: 0.000000],5300.3580084,1,dynamic_continuous_30s,bw100,100,rr
16.3355,[Sector: 0 elevation: 0.000000],2085.8149728,1,dynamic_continuous_30s,bw100,100,rr
16.3365,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
16.3455,[Sector: 0 elevation: 0.000000],3728.1553452,1,dynamic_continuous_30s,bw100,100,rr
16.3465,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.3555,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.3565,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
16.4005,[Sector: 0 elevation: 0.000000],5599.0178946,1,dynamic_continuous_30s,bw100,100,rr
16.4015,[Sector: 0 elevation: 0.000000],5603.120406,1,dynamic_continuous_30s,bw100,100,rr
16.402,[Sector: 0 elevation: 0.000000],5600.766225599999,1,dynamic_continuous_30s,bw100,100,rr
16.4025,[Sector: 0 elevation: 0.000000],1591.8301152,1,dynamic_continuous_30s,bw100,100,rr
16.4145,[Sector: 0 elevation: 0.000000],3775.3073747999997,1,dynamic_continuous_30s,bw100,100,rr
16.4245,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.467,[Sector: 0 elevation: 0.000000],4989.3993396,1,dynamic_continuous_30s,bw100,100,rr
16.4675,[Sector: 0 elevation: 0.000000],5014.9066734,1,dynamic_continuous_30s,bw100,100,rr
16.468,[Sector: 0 elevation: 0.000000],4993.501851,1,dynamic_continuous_30s,bw100,100,rr
16.469,[Sector: 0 elevation: 0.000000],2673.8668008,1,dynamic_continuous_30s,bw100,100,rr
16.4695,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
16.479,[Sector: 0 elevation: 0.000000],3200.0193576,1,dynamic_continuous_30s,bw100,100,rr
16.4795,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.489,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.4895,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
16.534,[Sector: 0 elevation: 0.000000],5151.1647096,1,dynamic_continuous_30s,bw100,100,rr
16.5345,[Sector: 0 elevation: 0.000000],5164.1477082,1,dynamic_continuous_30s,bw100,100,rr
16.535,[Sector: 0 elevation: 0.000000],5162.3993772,1,dynamic_continuous_30s,bw100,100,rr
16.5355,[Sector: 0 elevation: 0.000000],2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr
16.5455,[Sector: 0 elevation: 0.000000],3579.9048324,1,dynamic_continuous_30s,bw100,100,rr
16.5555,[Sector: 0 elevation: 0.000000],628.9930062000001,1,dynamic_continuous_30s,bw100,100,rr
16.5565,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
16.6005,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
16.6015,[Sector: 0 elevation: 0.000000],5340.7120337999995,1,dynamic_continuous_30s,bw100,100,rr
16.602,[Sector: 0 elevation: 0.000000],5330.541879,1,dynamic_continuous_30s,bw100,100,rr
16.6025,[Sector: 0 elevation: 0.000000],2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr
16.603,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
16.6125,[Sector: 0 elevation: 0.000000],3590.1629009999997,1,dynamic_continuous_30s,bw100,100,rr
16.613,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.6225,[Sector: 0 elevation: 0.000000],628.9930062000001,1,dynamic_continuous_30s,bw100,100,rr
16.623,[Sector: 0 elevation: 0.000000],111.3135894,1,dynamic_continuous_30s,bw100,100,rr
16.667,[Sector: 0 elevation: 0.000000],5671.3916376,1,dynamic_continuous_30s,bw100,100,rr
16.6675,[Sector: 0 elevation: 0.000000],5669.6433066,1,dynamic_continuous_30s,bw100,100,rr
16.668,[Sector: 0 elevation: 0.000000],5671.3916376,1,dynamic_continuous_30s,bw100,100,rr
16.669,[Sector: 0 elevation: 0.000000],1401.7970771999999,1,dynamic_continuous_30s,bw100,100,rr
16.679,[Sector: 0 elevation: 0.000000],4113.5173325999995,1,dynamic_continuous_30s,bw100,100,rr
16.689,[Sector: 0 elevation: 0.000000],549.8964432,1,dynamic_continuous_30s,bw100,100,rr
16.734,[Sector: 0 elevation: 0.000000],5385.053208599999,1,dynamic_continuous_30s,bw100,100,rr
16.7345,[Sector: 0 elevation: 0.000000],5396.2878762,1,dynamic_continuous_30s,bw100,100,rr
16.735,[Sector: 0 elevation: 0.000000],5386.8015396,1,dynamic_continuous_30s,bw100,100,rr
16.7355,[Sector: 0 elevation: 0.000000],1873.1296116,1,dynamic_continuous_30s,bw100,100,rr
16.7455,[Sector: 0 elevation: 0.000000],3760.3409454000002,1,dynamic_continuous_30s,bw100,100,rr
16.7465,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
16.7555,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.8005,[Sector: 0 elevation: 0.000000],5001.285603599999,1,dynamic_continuous_30s,bw100,100,rr
16.8015,[Sector: 0 elevation: 0.000000],5028.750909,1,dynamic_continuous_30s,bw100,100,rr
16.802,[Sector: 0 elevation: 0.000000],5003.0339346,1,dynamic_continuous_30s,bw100,100,rr
16.8025,[Sector: 0 elevation: 0.000000],2557.1475072000003,1,dynamic_continuous_30s,bw100,100,rr
16.803,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
16.8125,[Sector: 0 elevation: 0.000000],3436.9498332000003,1,dynamic_continuous_30s,bw100,100,rr
16.813,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.8225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.823,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],5287.6240326,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],5289.3723635999995,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],5302.106339399999,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],2084.0666418,1,dynamic_continuous_30s,bw100,100,rr
16.8695,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],3756.759552,1,dynamic_continuous_30s,bw100,100,rr
16.8795,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.889,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
16.8895,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],5435.754807599999,1,dynamic_continuous_30s,bw100,100,rr
