time_s,beam_id,backlog_total_bytes,ues_com_backlog,ues_atendidos,starvation_real_pct,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode,jain_backlog,jain_alocacao
12.7475,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
12.757,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7777777777777778
12.8005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5118.9787116,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
12.8015,[Sector: 0 elevation: 0.000000],78638,9,9,0.0,5126.1578082,1,dynamic_continuous_30s,bw100,100,rr,0.9967466897227301,0.9997174183338985
12.802,[Sector: 0 elevation: 0.000000],47223,9,9,0.0,5130.2133791999995,1,dynamic_continuous_30s,bw100,100,rr,0.9637640262988211,0.9997174183338985
12.8025,[Sector: 0 elevation: 0.000000],15793,9,9,0.0,2531.8685106000003,1,dynamic_continuous_30s,bw100,100,rr,0.5630063247174572,0.47571544801726273
12.8125,[Sector: 0 elevation: 0.000000],18680,9,9,0.0,3117.4567632,1,dynamic_continuous_30s,bw100,100,rr,0.8039731363027934,0.788970788970789
12.8225,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
12.867,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5151.1647096,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
12.8675,[Sector: 0 elevation: 0.000000],78219,9,9,0.0,5175.3823758,1,dynamic_continuous_30s,bw100,100,rr,0.9950945972357881,0.9997174183338985
12.868,[Sector: 0 elevation: 0.000000],46308,9,9,0.0,5151.1647096,1,dynamic_continuous_30s,bw100,100,rr,0.9422433343557607,0.9997174183338985
12.869,[Sector: 0 elevation: 0.000000],14511,9,9,0.0,2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr,0.42335365421261656,0.36294188925767873
12.879,[Sector: 0 elevation: 0.000000],21479,9,9,0.0,3680.011998,1,dynamic_continuous_30s,bw100,100,rr,0.8482721974828198,0.876562962962963
12.889,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
12.934,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5488.2047376,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
12.9345,[Sector: 0 elevation: 0.000000],76646,9,9,0.0,5501.1877362000005,1,dynamic_continuous_30s,bw100,100,rr,0.9969568748304705,0.9997174183338985
12.935,[Sector: 0 elevation: 0.000000],43214,9,9,0.0,5488.2047376,1,dynamic_continuous_30s,bw100,100,rr,0.960480118627704,0.9997174183338985
12.9355,[Sector: 0 elevation: 0.000000],9844,9,9,0.0,1603.9888722,1,dynamic_continuous_30s,bw100,100,rr,0.36558719972976883,0.286603407815529
12.9465,[Sector: 0 elevation: 0.000000],24012,9,9,0.0,4108.355082,1,dynamic_continuous_30s,bw100,100,rr,0.9199020846724397,0.94602048857368
12.947,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
12.9565,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7777777777777778
13.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5289.3723635999995,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.0015,[Sector: 0 elevation: 0.000000],77867,9,9,0.0,5300.3580084,1,dynamic_continuous_30s,bw100,100,rr,0.9942089189815443,0.9997174183338985
13.002,[Sector: 0 elevation: 0.000000],45664,9,9,0.0,5291.1206946,1,dynamic_continuous_30s,bw100,100,rr,0.9358930400924791,0.9997174183338985
13.0025,[Sector: 0 elevation: 0.000000],13505,9,9,0.0,2082.3183108,1,dynamic_continuous_30s,bw100,100,rr,0.361943204801293,0.23212891587269102
13.003,[Sector: 0 elevation: 0.000000],10,1,1,0.0,7.6142898,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.014,[Sector: 0 elevation: 0.000000],25396,9,9,0.0,4270.575933,1,dynamic_continuous_30s,bw100,100,rr,0.9718704998347001,0.9555868599714347
13.024,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,619.706763,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
13.067,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5330.541879,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.0675,[Sector: 0 elevation: 0.000000],77628,9,9,0.0,5338.9637028,1,dynamic_continuous_30s,bw100,100,rr,0.9954185531765879,0.9997174183338985
13.068,[Sector: 0 elevation: 0.000000],45200,9,9,0.0,5332.29021,1,dynamic_continuous_30s,bw100,100,rr,0.9478989581393235,0.9997174183338985
13.069,[Sector: 0 elevation: 0.000000],12802,9,9,0.0,2062.9872198,1,dynamic_continuous_30s,bw100,100,rr,0.3931750871969525,0.2904269424555821
13.0695,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.0795,[Sector: 0 elevation: 0.000000],25032,9,9,0.0,4212.5918094,1,dynamic_continuous_30s,bw100,100,rr,0.9388259071980828,0.9440516714672252
13.08,[Sector: 0 elevation: 0.000000],10,1,1,0.0,17.994085199999997,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.0895,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7777777777777778
13.134,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5100.4631106,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.1345,[Sector: 0 elevation: 0.000000],78509,9,9,0.0,5111.697778199999,1,dynamic_continuous_30s,bw100,100,rr,0.9952816706975929,0.9997174183338985
13.135,[Sector: 0 elevation: 0.000000],46950,9,9,0.0,5111.697778199999,1,dynamic_continuous_30s,bw100,100,rr,0.9479537814470356,0.9997174183338985
13.1355,[Sector: 0 elevation: 0.000000],15391,9,9,0.0,2344.4621460000003,1,dynamic_continuous_30s,bw100,100,rr,0.4614876999175401,0.3887135528281057
13.1455,[Sector: 0 elevation: 0.000000],20668,9,9,0.0,3392.45829,1,dynamic_continuous_30s,bw100,100,rr,0.8430467298043338,0.764423171620477
13.1555,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
13.2005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5073.7846536,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.2015,[Sector: 0 elevation: 0.000000],78857,9,9,0.0,5088.0573198,1,dynamic_continuous_30s,bw100,100,rr,0.9928830749183541,0.9997174183338985
13.202,[Sector: 0 elevation: 0.000000],47625,9,9,0.0,5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr,0.9248427418021434,0.9997174183338985
13.2025,[Sector: 0 elevation: 0.000000],16403,9,9,0.0,2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr,0.39156071132847703,0.3246507461824066
13.203,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
13.2125,[Sector: 0 elevation: 0.000000],20375,7,7,0.0,3493.4959098,1,dynamic_continuous_30s,bw100,100,rr,0.7710885639091863,0.7763578274760383
13.213,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
13.2225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.223,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,209.7058392,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2204007285974499
13.267,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5655.570336,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.2675,[Sector: 0 elevation: 0.000000],76026,9,9,0.0,5649.7194936,1,dynamic_continuous_30s,bw100,100,rr,0.9990916346966566,0.9997174183338985
13.268,[Sector: 0 elevation: 0.000000],42069,9,9,0.0,5657.3186670000005,1,dynamic_continuous_30s,bw100,100,rr,0.9912152347038923,0.9997174183338985
13.269,[Sector: 0 elevation: 0.000000],8069,9,9,0.0,1452.2830686,1,dynamic_continuous_30s,bw100,100,rr,0.6167889217486101,0.6088794926004228
13.279,[Sector: 0 elevation: 0.000000],23759,9,9,0.0,4066.7440085999997,1,dynamic_continuous_30s,bw100,100,rr,0.9366319068908805,0.9464632164018667
13.2795,[Sector: 0 elevation: 0.000000],10,1,1,0.0,20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.289,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.334,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5365.1293956,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.3345,[Sector: 0 elevation: 0.000000],77332,9,9,0.0,5370.980238,1,dynamic_continuous_30s,bw100,100,rr,0.9969331609975957,0.9997174183338985
13.335,[Sector: 0 elevation: 0.000000],44615,9,9,0.0,5376.3640632,1,dynamic_continuous_30s,bw100,100,rr,0.9629002145143803,0.9997174183338985
13.3355,[Sector: 0 elevation: 0.000000],11879,9,9,0.0,1929.4664454,1,dynamic_continuous_30s,bw100,100,rr,0.44352087480086166,0.3565642043768969
13.3455,[Sector: 0 elevation: 0.000000],22014,9,9,0.0,3753.1487214,1,dynamic_continuous_30s,bw100,100,rr,0.8783113505837777,0.9040683073832245
13.3555,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5397.064779599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.4015,[Sector: 0 elevation: 0.000000],77265,9,9,0.0,5400.5614416,1,dynamic_continuous_30s,bw100,100,rr,0.9957750927136126,0.9997174183338985
13.402,[Sector: 0 elevation: 0.000000],44494,9,9,0.0,5409.5891148,1,dynamic_continuous_30s,bw100,100,rr,0.9505930660660853,0.9997174183338985
13.4025,[Sector: 0 elevation: 0.000000],11680,9,9,0.0,1877.0566931999997,1,dynamic_continuous_30s,bw100,100,rr,0.36477117869606945,0.2590258521692855
13.403,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.4125,[Sector: 0 elevation: 0.000000],22639,8,8,0.0,3799.1944691999997,1,dynamic_continuous_30s,bw100,100,rr,0.87683868431297,0.8466636734868407
13.413,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.4225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.423,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.467,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.4675,[Sector: 0 elevation: 0.000000],76936,9,9,0.0,5446.9894752,1,dynamic_continuous_30s,bw100,100,rr,0.9969843787772008,0.9997174183338985
13.468,[Sector: 0 elevation: 0.000000],43814,9,9,0.0,5439.2514696,1,dynamic_continuous_30s,bw100,100,rr,0.9628725957196631,0.9997174183338985
13.469,[Sector: 0 elevation: 0.000000],10724,9,9,0.0,1737.6850764,1,dynamic_continuous_30s,bw100,100,rr,0.4092906835754666,0.31704531346989445
13.479,[Sector: 0 elevation: 0.000000],23201,9,9,0.0,3989.8257984,1,dynamic_continuous_30s,bw100,100,rr,0.9129593470743275,0.9333279953025329
13.489,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.534,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5599.0178946,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.5345,[Sector: 0 elevation: 0.000000],76349,9,9,0.0,5603.120406,1,dynamic_continuous_30s,bw100,100,rr,0.999399989315184,0.9997174183338985
13.535,[Sector: 0 elevation: 0.000000],42659,9,9,0.0,5600.766225599999,1,dynamic_continuous_30s,bw100,100,rr,0.9914838103294635,0.9997174183338985
13.5355,[Sector: 0 elevation: 0.000000],8982,9,9,0.0,1591.8301152,1,dynamic_continuous_30s,bw100,100,rr,0.6966251584186393,0.6845453548316333
13.547,[Sector: 0 elevation: 0.000000],22915,9,9,0.0,3882.486231,1,dynamic_continuous_30s,bw100,100,rr,0.9410780921068697,0.9872360581357664
13.557,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
13.6005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5326.4393676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.6015,[Sector: 0 elevation: 0.000000],77651,9,9,0.0,5344.8145452,1,dynamic_continuous_30s,bw100,100,rr,0.9956619442019081,0.9997174183338985
13.602,[Sector: 0 elevation: 0.000000],45190,9,9,0.0,5326.4393676,1,dynamic_continuous_30s,bw100,100,rr,0.9472439970615129,0.9997174183338985
13.6025,[Sector: 0 elevation: 0.000000],12825,9,9,0.0,2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr,0.39821950219579766,0.29174991342337303
13.603,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.6125,[Sector: 0 elevation: 0.000000],21462,8,8,0.0,3655.3933494000003,1,dynamic_continuous_30s,bw100,100,rr,0.8389862655317416,0.8753249689160167
13.613,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.6225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.623,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.667,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5398.8131106,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.6675,[Sector: 0 elevation: 0.000000],77255,9,9,0.0,5398.8131106,1,dynamic_continuous_30s,bw100,100,rr,0.9956574648589817,0.9997174183338985
13.668,[Sector: 0 elevation: 0.000000],44494,9,9,0.0,5411.3374458,1,dynamic_continuous_30s,bw100,100,rr,0.9505930660660853,0.9997174183338985
13.669,[Sector: 0 elevation: 0.000000],11670,9,9,0.0,1875.3083622,1,dynamic_continuous_30s,bw100,100,rr,0.3623354631455644,0.2585695912318962
13.6695,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.679,[Sector: 0 elevation: 0.000000],22649,8,8,0.0,3890.6025443999997,1,dynamic_continuous_30s,bw100,100,rr,0.8740992911702429,0.8796914037833238
13.6795,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.689,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
13.6895,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.734,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.7345,[Sector: 0 elevation: 0.000000],76936,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,0.9969843787772008,0.9997174183338985
13.735,[Sector: 0 elevation: 0.000000],43856,9,9,0.0,5448.7378062,1,dynamic_continuous_30s,bw100,100,rr,0.964695404269228,0.9997174183338985
13.7355,[Sector: 0 elevation: 0.000000],10724,9,9,0.0,1737.6850764,1,dynamic_continuous_30s,bw100,100,rr,0.4092906835754666,0.31704531346989445
13.7455,[Sector: 0 elevation: 0.000000],23201,9,9,0.0,3779.1123318,1,dynamic_continuous_30s,bw100,100,rr,0.9129593470743275,0.9186493336603712
13.7465,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.7555,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
13.8005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5271.802731,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.8015,[Sector: 0 elevation: 0.000000],77950,9,9,0.0,5282.1825264,1,dynamic_continuous_30s,bw100,100,rr,0.9938906826660199,0.9997174183338985
13.802,[Sector: 0 elevation: 0.000000],45833,9,9,0.0,5273.5510620000005,1,dynamic_continuous_30s,bw100,100,rr,0.9329849079562145,0.9997174183338985
13.8025,[Sector: 0 elevation: 0.000000],13757,9,9,0.0,2136.3009642,1,dynamic_continuous_30s,bw100,100,rr,0.35778569709855035,0.24044883783061716
13.803,[Sector: 0 elevation: 0.000000],10,1,1,0.0,7.6142898,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.813,[Sector: 0 elevation: 0.000000],25043,9,9,0.0,4273.1206596,1,dynamic_continuous_30s,bw100,100,rr,0.9386619573469822,0.9741965105601469
13.823,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7643774427694026
13.867,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5229.138681,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.8675,[Sector: 0 elevation: 0.000000],78208,9,9,0.0,5223.287838599999,1,dynamic_continuous_30s,bw100,100,rr,0.9957068306184231,0.9997174183338985
13.868,[Sector: 0 elevation: 0.000000],46433,9,9,0.0,5241.6630162,1,dynamic_continuous_30s,bw100,100,rr,0.9557114071602396,0.9997174183338985
13.869,[Sector: 0 elevation: 0.000000],14562,9,9,0.0,2330.3796282,1,dynamic_continuous_30s,bw100,100,rr,0.47261406613467255,0.33836156880946855
13.8695,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.879,[Sector: 0 elevation: 0.000000],19863,8,8,0.0,3412.5873678,1,dynamic_continuous_30s,bw100,100,rr,0.8222093124079056,0.8299753973003524
13.8795,[Sector: 0 elevation: 0.000000],3557,2,2,0.0,616.9563737999999,1,dynamic_continuous_30s,bw100,100,rr,0.11173761366519529,0.1193302891933029
13.889,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
13.8895,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
13.934,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5649.7194936,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
13.9345,[Sector: 0 elevation: 0.000000],76059,9,9,0.0,5657.3186670000005,1,dynamic_continuous_30s,bw100,100,rr,0.9994493855021015,0.9997174183338985
13.935,[Sector: 0 elevation: 0.000000],42059,9,9,0.0,5649.7194936,1,dynamic_continuous_30s,bw100,100,rr,0.9904467049150784,0.9997174183338985
13.9355,[Sector: 0 elevation: 0.000000],8102,9,9,0.0,1458.133911,1,dynamic_continuous_30s,bw100,100,rr,0.6571400861234435,0.6442953020134228
13.9465,[Sector: 0 elevation: 0.000000],23726,9,9,0.0,3962.7232866,1,dynamic_continuous_30s,bw100,100,rr,0.9458540402018905,0.9180512287988923
13.9565,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.9930062000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6402116402116402
13.957,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
14.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5240.3057226,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
14.0015,[Sector: 0 elevation: 0.000000],77962,9,9,0.0,5251.5403902,1,dynamic_continuous_30s,bw100,100,rr,0.996590323661165,0.9997174183338985
14.002,[Sector: 0 elevation: 0.000000],45856,9,9,0.0,5245.130638799999,1,dynamic_continuous_30s,bw100,100,rr,0.960177275461747,0.9997174183338985
14.0025,[Sector: 0 elevation: 0.000000],13778,9,9,0.0,2209.8875994,1,dynamic_continuous_30s,bw100,100,rr,0.4915693750062601,0.4069171069693627
14.0125,[Sector: 0 elevation: 0.000000],20658,9,9,0.0,3426.515937,1,dynamic_continuous_30s,bw100,100,rr,0.8461554467114749,0.8416441875401413
14.0225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,549.8964432,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5522875816993464
14.067,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5023.0830546,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
14.0675,[Sector: 0 elevation: 0.000000],79147,9,9,0.0,5035.6073897999995,1,dynamic_continuous_30s,bw100,100,rr,0.9931410215324012,0.9997174183338985
14.068,[Sector: 0 elevation: 0.000000],48215,9,9,0.0,5035.6073897999995,1,dynamic_continuous_30s,bw100,100,rr,0.9289841148365697,0.9997174183338985
14.069,[Sector: 0 elevation: 0.000000],17283,9,9,0.0,2619.7087175999995,1,dynamic_continuous_30s,bw100,100,rr,0.42485837561729145,0.34378427198245276
14.0695,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
14.079,[Sector: 0 elevation: 0.000000],19564,7,7,0.0,3287.2875282,1,dynamic_continuous_30s,bw100,100,rr,0.7636540735502737,0.7710124985666781
14.0795,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
14.089,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
